grupo, algorithm, heuristic, weight, domain, instance, cost, h0, generated, time, gen_per_sec
X, WIDA, manhattan, 1.5, 15puzzle "15 1 3 12 4 B 6 5 2 8 14 9 13 10 7 11", 54, 45, 5366871, 2.10411, 2.55066e+06
X, WIDA, manhattan, 1.5, 15puzzle "5 7 B 11 12 1 9 10 15 6 2 3 8 4 13 14", 46, 45, 1044989, 0.41153, 2.53925e+06
X, WIDA, manhattan, 1.5, 15puzzle "12 15 11 10 4 5 14 B 13 7 1 2 9 8 3 6", 58, 57, 37094119, 14.71517, 2.52081e+06
X, WIDA, manhattan, 1.5, 15puzzle "6 14 10 5 15 8 7 1 3 4 2 B 12 9 11 13", 51, 55, 21484, 0.00853, 2.51864e+06
X, WIDA, manhattan, 1.5, 15puzzle "14 13 4 11 15 8 6 9 B 7 3 1 2 10 12 5", 66, 69, 447716, 0.17713, 2.52760e+06
X, WIDA, manhattan, 1.5, 15puzzle "14 4 B 10 6 5 1 3 9 2 13 15 12 7 8 11", 48, 45, 8896085, 3.54707, 2.50801e+06
X, WIDA, manhattan, 1.5, 15puzzle "15 10 8 3 B 6 9 5 1 14 13 11 7 2 12 4", 63, 61, 4599989, 1.84665, 2.49099e+06
X, WIDA, manhattan, 1.5, 15puzzle "B 13 2 4 12 14 6 9 15 1 10 3 11 5 8 7", 60, 51, 695149, 0.27807, 2.49994e+06
X, WIDA, manhattan, 1.5, 15puzzle "3 14 13 6 4 15 8 9 5 12 10 B 2 7 1 11", 59, 61, 30093, 0.01184, 2.54250e+06
X, WIDA, manhattan, 1.5, 15puzzle "B 1 9 7 11 13 5 3 14 12 4 2 8 6 10 15", 46, 42, 162467, 0.06455, 2.51692e+06
X, WIDA, manhattan, 1.5, 15puzzle "11 B 15 8 13 12 3 5 10 1 4 6 14 9 7 2", 63, 64, 35075, 0.01424, 2.46279e+06
X, WIDA, manhattan, 1.5, 15puzzle "13 B 9 12 11 6 3 5 15 8 1 10 4 14 2 7", 55, 58, 69312, 0.02748, 2.52245e+06
X, WIDA, manhattan, 1.5, 15puzzle "14 10 2 1 13 9 8 11 7 3 6 12 15 5 4 B", 66, 60, 239309979, 92.47528, 2.58783e+06
X, WIDA, manhattan, 1.5, 15puzzle "12 3 9 1 4 5 10 2 6 11 15 B 14 7 13 8", 53, 46, 5343461, 1.87045, 2.85678e+06
X, WIDA, manhattan, 1.5, 15puzzle "15 8 10 7 B 12 14 1 5 9 6 3 13 11 4 2", 57, 55, 909657, 0.31804, 2.86015e+06
X, WIDA, manhattan, 1.5, 15puzzle "4 7 13 10 1 2 9 6 12 8 14 5 3 B 11 15", 46, 48, 89520, 0.03143, 2.84814e+06
X, WIDA, manhattan, 1.5, 15puzzle "6 B 5 10 11 12 9 2 1 7 4 3 14 8 13 15", 49, 52, 46078, 0.01644, 2.80212e+06
X, WIDA, manhattan, 1.5, 15puzzle "9 5 11 10 13 B 2 1 8 6 14 12 4 7 3 15", 54, 51, 1235337, 0.43524, 2.83826e+06
X, WIDA, manhattan, 1.5, 15puzzle "15 2 12 11 14 13 9 5 1 3 8 7 B 10 6 4", 65, 64, 9348829, 3.27242, 2.85686e+06
X, WIDA, manhattan, 1.5, 15puzzle "11 1 7 4 10 13 3 8 9 14 B 15 6 5 2 12", 56, 57, 1889230, 0.65989, 2.86294e+06
X, WIDA, manhattan, 1.5, 15puzzle "5 4 7 1 11 12 14 15 10 13 8 6 2 B 9 3", 54, 54, 839055, 0.29149, 2.87853e+06
X, WIDA, manhattan, 1.5, 15puzzle "9 7 5 2 14 15 12 10 11 3 6 1 8 13 B 4", 61, 61, 15909, 0.00546, 2.91374e+06
X, WIDA, manhattan, 1.5, 15puzzle "3 2 7 9 B 15 12 4 6 11 5 14 8 13 10 1", 59, 55, 9828254, 3.43182, 2.86386e+06
X, WIDA, manhattan, 1.5, 15puzzle "13 9 14 6 12 8 1 2 3 4 B 7 5 10 11 15", 50, 51, 527222, 0.18452, 2.85723e+06
X, WIDA, manhattan, 1.5, 15puzzle "5 7 11 8 B 14 9 13 10 12 3 15 6 1 4 2", 65, 67, 95573, 0.03366, 2.83911e+06
X, WIDA, manhattan, 1.5, 15puzzle "4 3 6 13 7 15 9 B 10 5 8 11 2 12 1 14", 56, 51, 470809, 0.16410, 2.86898e+06
X, WIDA, manhattan, 1.5, 15puzzle "1 7 15 14 2 6 4 9 12 11 13 3 B 8 5 10", 51, 52, 2153786, 0.75162, 2.86553e+06
X, WIDA, manhattan, 1.5, 15puzzle "9 14 5 7 8 15 1 2 10 4 13 6 12 B 11 3", 48, 48, 148574, 0.05199, 2.85758e+06
X, WIDA, manhattan, 1.5, 15puzzle "B 11 3 12 5 2 1 9 8 10 14 15 7 4 13 6", 56, 51, 710903, 0.24860, 2.85966e+06
X, WIDA, manhattan, 1.5, 15puzzle "7 15 4 B 10 9 2 5 12 11 13 6 1 3 14 8", 61, 58, 2165371, 0.75436, 2.87049e+06
X, WIDA, manhattan, 1.5, 15puzzle "11 4 B 8 6 10 5 13 12 7 14 3 1 2 9 15", 58, 57, 1261091, 0.43955, 2.86908e+06
